CustomerID,recency,frequency,monetary,R,F,M,rfm,rfm_segment_name
22032,58.0,2,3882.5525,5,2,4,524,Loyal
22033,45.0,2,1735.98,5,2,3,523,Loyal
22034,272.0,2,39.95,2,2,1,221,Hold and improve
22035,272.0,3,104.95,2,2,1,221,Hold and improve
22036,13.0,2,1034.0817,5,2,2,522,Loyal
22037,106.0,4,58.16,4,3,1,431,Loyal
22038,327.0,5,163.5542,2,3,1,231,Hold and improve
22039,16.0,1,9.98,5,1,1,511,Loyal
22040,226.0,2,64.56,3,2,1,321,Potential loyal
22041,7.0,3,583.6142,5,2,2,522,Loyal
22042,285.0,1,539.99,2,1,2,212,Hold and improve
22043,266.0,3,592.96,2,2,2,222,Hold and improve
22044,261.0,3,611.96,2,2,2,222,Hold and improve
22045,259.0,4,579.85,2,3,2,232,Hold and improve
22046,267.0,3,587.55,2,2,2,222,Hold and improve
22047,100.0,3,55.8926,4,2,1,421,Loyal
22048,263.0,2,548.6342,2,2,2,222,Hold and improve
22049,237.0,2,39.95,3,2,1,321,Potential loyal
22050,195.0,4,609.52,3,3,2,332,Potential loyal
22051,7.0,3,64.95,5,2,1,521,Loyal
22052,322.0,2,19.97,2,2,1,221,Hold and improve
22053,84.0,1,29.97,4,1,1,411,Loyal
22054,260.0,3,587.55,2,2,2,222,Hold and improve
22055,321.0,3,47.248400000000004,2,2,1,221,Hold and improve
22056,113.0,2,69.96,4,2,1,421,Loyal
22057,0.0,0,0.0,5,1,1,511,Loyal
22058,28.0,1,539.99,5,1,2,512,Loyal
22059,271.0,2,19.55,2,2,1,221,Hold and improve
22060,296.0,3,79.53,2,2,1,221,Hold and improve
22061,3.0,2,1050.4175,5,2,2,522,Loyal
22062,9.0,1,1000.4375,5,1,2,512,Loyal
22063,0.0,0,0.0,5,1,1,511,Loyal
22064,315.0,1,69.99,2,1,1,211,Hold and improve
22065,305.0,1,69.99,2,1,1,211,Hold and improve
22066,271.0,1,539.99,2,1,2,212,Hold and improve
22067,246.0,1,539.99,3,1,2,312,Potential loyal
22068,260.0,3,47.248400000000004,2,2,1,221,Hold and improve
22069,152.0,3,45.86,4,2,1,421,Loyal
22070,144.0,2,29.96,4,2,1,421,Loyal
22071,235.0,3,78.0273,3,2,1,321,Potential loyal
22072,272.0,4,631.45,2,3,2,232,Hold and improve
22073,219.0,4,110.7004,3,3,1,331,Potential loyal
22074,244.0,3,567.95,3,2,2,322,Potential loyal
22075,93.0,4,151.67149999999998,4,3,1,431,Loyal
22076,216.0,4,109.2284,3,3,1,331,Potential loyal
22077,266.0,1,59.98,2,1,1,211,Hold and improve
22078,244.0,3,587.55,3,2,2,322,Potential loyal
22079,81.0,2,50.83,4,2,1,421,Loyal
22080,31.0,1,33.6442,5,1,1,511,Loyal
22081,267.0,1,59.98,2,1,1,211,Hold and improve
22082,259.0,2,574.98,2,2,2,222,Hold and improve
22083,123.0,3,189.95999999999998,4,2,1,421,Loyal
22084,82.0,3,74.96000000000001,4,2,1,421,Loyal
22085,145.0,2,69.96,4,2,1,421,Loyal
22086,199.0,1,29.99,3,1,1,311,Potential loyal
22087,171.0,4,115.7204,3,3,1,331,Potential loyal
22088,258.0,3,608.9026,2,2,2,222,Hold and improve
22089,264.0,3,567.95,2,2,2,222,Hold and improve
22090,322.0,2,62.269999999999996,2,2,1,221,Hold and improve
22091,247.0,2,557.97,3,2,2,322,Potential loyal
22092,260.0,3,587.55,2,2,2,222,Hold and improve
22093,226.0,4,601.5942,3,3,2,332,Potential loyal
22094,234.0,1,539.99,3,1,2,312,Potential loyal
22095,49.0,2,163.96,5,2,1,521,Loyal
22096,239.0,4,168.45,3,3,1,331,Potential loyal
22097,315.0,3,88.93,2,2,1,221,Hold and improve
22098,183.0,3,104.95,3,2,1,321,Potential loyal
22099,229.0,3,589.84,3,2,2,322,Potential loyal
22100,142.0,4,127.91,4,3,1,431,Loyal
22101,84.0,2,64.56,4,2,1,421,Loyal
22102,84.0,3,148.0173,4,2,1,421,Loyal
22103,219.0,3,104.95,3,2,1,321,Potential loyal
22104,235.0,3,558.96,3,2,2,322,Potential loyal
22105,0.0,0,0.0,5,1,1,511,Loyal
22106,231.0,3,572.94,3,2,2,322,Potential loyal
22107,199.0,2,92.0273,3,2,1,321,Potential loyal
22108,254.0,3,118.0273,3,2,1,321,Potential loyal
22109,352.0,2,2410.0026000000003,2,2,3,223,Hold and improve
22110,5.0,2,69.96,5,2,1,521,Loyal
22111,28.0,2,1054.4275,5,2,2,522,Loyal
22112,311.0,3,2467.1273,2,2,3,223,Hold and improve
22113,225.0,4,596.6042,3,3,2,332,Potential loyal
22114,212.0,4,639.9300000000001,3,3,2,332,Potential loyal
22115,235.0,3,621.7015,3,2,2,322,Potential loyal
22116,214.0,3,563.77,3,2,2,322,Potential loyal
22117,167.0,3,594.95,3,2,2,322,Potential loyal
22118,155.0,3,589.95,4,2,2,422,Loyal
22119,214.0,3,587.55,3,2,2,322,Potential loyal
22120,299.0,1,2384.07,2,1,3,213,Hold and improve
22121,214.0,2,2419.06,3,2,3,323,Potential loyal
22122,259.0,4,205.58429999999998,2,3,1,231,Hold and improve
22123,218.0,1,59.98,3,1,1,311,Potential loyal
22124,47.0,2,64.97,5,2,1,521,Loyal
22125,292.0,2,69.96,2,2,1,221,Hold and improve
22126,130.0,2,69.96,4,2,1,421,Loyal
22127,233.0,3,119.96000000000001,3,2,1,321,Potential loyal
22128,156.0,4,588.5842,4,3,2,432,Loyal
22129,229.0,2,574.98,3,2,2,322,Potential loyal
22130,233.0,2,573.6342,3,2,2,322,Potential loyal
22131,223.0,2,604.46,3,2,2,322,Potential loyal
22132,214.0,4,598.8726,3,3,2,332,Potential loyal
22133,223.0,4,572.53,3,3,2,332,Potential loyal
22134,95.0,5,198.7677,4,3,1,431,Loyal
22135,236.0,2,573.6342,3,2,2,322,Potential loyal
22136,236.0,3,572.94,3,2,2,322,Potential loyal
22137,24.0,4,1092.0417,5,3,2,532,Loyal
22138,255.0,3,69.55,3,2,1,321,Potential loyal
22139,230.0,2,557.2784,3,2,2,322,Potential loyal
22140,4.0,1,1000.4375,5,1,2,512,Loyal
22142,276.0,5,138.89,2,3,1,231,Hold and improve
22143,316.0,2,43.6242,2,2,1,221,Hold and improve
22144,168.0,3,91.6915,3,2,1,321,Potential loyal
22145,281.0,2,62.269999999999996,2,2,1,221,Hold and improve
22146,18.0,3,79.53,5,2,1,521,Loyal
22147,126.0,1,69.99,4,1,1,411,Loyal
22148,189.0,1,69.99,3,1,1,311,Potential loyal
22149,0.0,0,0.0,5,1,1,511,Loyal
22150,292.0,1,69.99,2,1,1,211,Hold and improve
22151,112.0,2,133.49,4,2,1,421,Loyal
22152,22.0,3,1082.149,5,2,2,522,Loyal
22153,214.0,2,557.97,3,2,2,322,Potential loyal
22154,327.0,3,78.91000000000001,2,2,1,221,Hold and improve
22155,113.0,1,69.99,4,1,1,411,Loyal
22156,297.0,1,69.99,2,1,1,211,Hold and improve
22157,82.0,2,64.56,4,2,1,421,Loyal
22158,205.0,3,49.54,3,2,1,321,Potential loyal
22159,18.0,2,64.56,5,2,1,521,Loyal
22160,208.0,3,74.53999999999999,3,2,1,321,Potential loyal
22161,9.0,5,170.85,5,3,1,531,Loyal
22162,206.0,3,103.60419999999999,3,2,1,321,Potential loyal
22163,327.0,3,104.53,2,2,1,221,Hold and improve
22164,201.0,3,587.55,3,2,2,322,Potential loyal
22165,224.0,3,225.85,3,2,1,321,Potential loyal
22166,199.0,2,93.6242,3,2,1,321,Potential loyal
22167,321.0,2,123.97999999999999,2,2,1,221,Hold and improve
22168,213.0,4,3020.29,3,3,3,333,Potential loyal
22169,192.0,2,87.27839999999999,3,2,1,321,Potential loyal
22170,239.0,4,2792.8925,3,3,3,333,Potential loyal
22171,227.0,2,2721.5525,3,2,3,323,Potential loyal
22172,218.0,8,2946.8809,3,4,3,343,Potential loyal
22173,236.0,4,2740.5225,3,3,3,333,Potential loyal
22174,242.0,3,3030.4362,3,2,3,323,Potential loyal
22175,240.0,3,3018.33,3,2,3,323,Potential loyal
22176,176.0,4,115.44,3,3,1,331,Potential loyal
22177,168.0,2,48.54,3,2,1,321,Potential loyal
22178,46.0,4,4233.32,5,3,4,534,Loyal
22179,196.0,1,43.96,3,1,1,311,Potential loyal
22180,54.0,3,4379.025,5,2,4,524,Loyal
22181,51.0,4,2244.5125,5,3,3,533,Loyal
22182,183.0,3,2426.7042,3,2,3,323,Potential loyal
22183,73.0,2,64.56,5,2,1,521,Loyal
22184,77.0,3,102.24,4,2,1,421,Loyal
22185,277.0,2,68.97,2,2,1,221,Hold and improve
22186,6.0,2,1054.4275,5,2,2,522,Loyal
22187,0.0,0,0.0,5,1,1,511,Loyal
22188,9.0,3,1081.1779,5,2,2,522,Loyal
22189,191.0,2,557.97,3,2,2,322,Potential loyal
22190,68.0,3,74.53999999999999,5,2,1,521,Loyal
22191,225.0,4,185.6804,3,3,1,331,Potential loyal
22192,187.0,2,108.0473,3,2,1,321,Potential loyal
22193,59.0,2,4624.9125,5,2,4,524,Loyal
22194,33.0,3,4372.115,5,2,4,524,Loyal
22195,26.0,5,4679.150900000001,5,3,4,534,Loyal
22196,25.0,3,4386.975,5,2,4,524,Loyal
22197,25.0,6,4482.2431,5,3,4,534,Loyal
22198,29.0,4,4403.705,5,3,4,534,Loyal
22199,20.0,5,4437.084999999999,5,3,4,534,Loyal
22200,14.0,3,4398.115,5,2,4,524,Loyal
22201,20.0,6,4753.1267,5,3,4,534,Loyal
22202,1.0,6,4426.475,5,3,4,534,Loyal
22203,25.0,2,4363.125,5,2,4,524,Loyal
22204,166.0,3,51.85,3,2,1,321,Potential loyal
22205,161.0,3,142.46,4,2,1,421,Loyal
22206,138.0,4,208.56,4,3,1,431,Loyal
22207,2.0,3,4658.5567,5,2,4,524,Loyal
22208,272.0,3,44.57,2,2,1,221,Hold and improve
22209,239.0,3,83.6142,3,2,1,321,Potential loyal
22210,200.0,1,35.0,3,1,1,311,Potential loyal
22211,227.0,3,44.55,3,2,1,321,Potential loyal
22212,239.0,2,49.97,3,2,1,321,Potential loyal
22213,304.0,3,105.52,2,2,1,221,Hold and improve
22214,91.0,3,49.56,4,2,1,421,Loyal
22215,258.0,4,91.5942,2,3,1,231,Hold and improve
22216,200.0,2,587.0862,3,2,2,322,Potential loyal
22217,0.0,0,0.0,5,1,1,511,Loyal
22218,5.0,2,1034.0817,5,2,2,522,Loyal
22219,37.0,2,20.89,5,2,1,521,Loyal
22220,3.0,3,1082.5237,5,2,2,522,Loyal
22221,15.0,2,1035.4275,5,2,2,522,Loyal
22222,10.0,3,104.95,5,2,1,521,Loyal
22223,93.0,2,69.96,4,2,1,421,Loyal
22224,201.0,5,646.2104,3,3,2,332,Potential loyal
22225,184.0,2,603.49,3,2,2,322,Potential loyal
22226,285.0,2,69.96,2,2,1,221,Hold and improve
22227,277.0,2,39.97,2,2,1,221,Hold and improve
22228,59.0,3,102.24,5,2,1,521,Loyal
22229,25.0,3,1054.9975,5,2,2,522,Loyal
22230,95.0,4,678.0073000000001,4,3,2,432,Loyal
22231,212.0,4,622.94,3,3,2,332,Potential loyal
22232,195.0,4,2429.3184,3,3,3,333,Potential loyal
22233,197.0,2,2419.06,3,2,3,323,Potential loyal
22234,169.0,3,2412.03,3,2,3,323,Potential loyal
22235,10.0,2,1034.0817,5,2,2,522,Loyal
22236,2.0,3,1104.726,5,2,2,522,Loyal
22237,154.0,1,59.98,4,1,1,411,Loyal
22238,2.0,2,1035.4275,5,2,2,522,Loyal
22239,180.0,2,64.56,3,2,1,321,Potential loyal
22240,207.0,2,64.56,3,2,1,321,Potential loyal
22241,18.0,3,1029.4175,5,2,2,522,Loyal
22242,297.0,3,74.53999999999999,2,2,1,221,Hold and improve
22243,25.0,2,1048.5048,5,2,2,522,Loyal
22244,267.0,1,59.98,2,1,1,211,Hold and improve
22245,21.0,4,1091.3775,5,3,2,532,Loyal
22246,27.0,2,1048.5048,5,2,2,522,Loyal
22247,167.0,4,2425.6000000000004,3,3,3,333,Potential loyal
22248,28.0,3,1023.4075,5,2,2,522,Loyal
22249,184.0,1,539.99,3,1,2,312,Potential loyal
22250,184.0,2,557.97,3,2,2,322,Potential loyal
22251,126.0,2,2411.04,4,2,3,423,Loyal
22252,150.0,3,2465.7815,4,2,3,423,Loyal
22253,1.0,1,53.99,5,1,1,511,Loyal
22254,349.0,3,572.94,2,2,2,222,Hold and improve
22255,185.0,3,620.7304,3,2,2,322,Potential loyal
22256,210.0,3,600.2584,3,2,2,322,Potential loyal
22257,205.0,1,539.99,3,1,2,312,Potential loyal
22258,195.0,2,557.97,3,2,2,322,Potential loyal
22259,354.0,4,585.2384,2,3,2,232,Hold and improve
22260,355.0,3,606.75,2,2,2,222,Hold and improve
22261,365.0,2,582.97,2,2,2,222,Hold and improve
22262,340.0,1,539.99,2,1,2,212,Hold and improve
22263,0.0,0,0.0,5,1,1,511,Loyal
22264,201.0,3,93.03730000000002,3,2,1,321,Potential loyal
22265,293.0,1,65.94,2,1,1,211,Hold and improve
22266,185.0,4,749.95,3,3,2,332,Potential loyal
22267,89.0,4,622.2284,4,3,2,432,Loyal
22268,124.0,3,2448.05,4,2,3,423,Loyal
22269,158.0,3,117.0562,4,2,1,421,Loyal
22270,204.0,4,622.94,3,3,2,332,Potential loyal
22271,192.0,5,633.3057,3,3,2,332,Potential loyal
22272,190.0,4,581.96,3,3,2,332,Potential loyal
22273,345.0,2,574.98,2,2,2,222,Hold and improve
22274,341.0,2,573.6342,2,2,2,222,Hold and improve
22275,323.0,3,636.96,2,2,2,222,Hold and improve
22276,329.0,3,620.7304,2,2,2,222,Hold and improve
22277,0.0,0,0.0,5,1,1,511,Loyal
22278,287.0,2,14.56,2,2,1,221,Hold and improve
22279,0.0,0,0.0,5,1,1,511,Loyal
22280,225.0,2,34.57,3,2,1,321,Potential loyal
22281,316.0,1,539.99,2,1,2,212,Hold and improve
22282,332.0,2,574.98,2,2,2,222,Hold and improve
22283,130.0,3,159.97,4,2,1,421,Loyal
22284,334.0,4,646.0842,2,3,2,232,Hold and improve
22285,167.0,3,91.6915,3,2,1,321,Potential loyal
22286,230.0,2,39.97,3,2,1,321,Potential loyal
22287,313.0,1,539.99,2,1,2,212,Hold and improve
22288,324.0,2,582.97,2,2,2,222,Hold and improve
22289,325.0,2,582.97,2,2,2,222,Hold and improve
22290,206.0,4,625.94,3,3,2,332,Potential loyal
22291,211.0,2,573.6342,3,2,2,322,Potential loyal
22292,185.0,3,562.96,3,2,2,322,Potential loyal
22293,205.0,2,582.97,3,2,2,322,Potential loyal
22294,189.0,5,672.6615,3,3,2,332,Potential loyal
22295,188.0,4,603.1042,3,3,2,332,Potential loyal
22296,63.0,5,202.5642,5,3,1,531,Loyal
22297,195.0,4,646.0842,3,3,2,332,Potential loyal
22298,157.0,4,638.5943,4,3,2,432,Loyal
22299,62.0,3,594.55,5,2,2,522,Loyal
22300,309.0,2,557.97,2,2,2,222,Hold and improve
22301,325.0,1,539.99,2,1,2,212,Hold and improve
22302,171.0,3,1772.2684,3,2,3,323,Potential loyal
22303,15.0,1,42.98,5,1,1,511,Loyal
22304,159.0,3,72.25,4,2,1,421,Loyal
22305,0.0,0,0.0,5,1,1,511,Loyal
22306,237.0,2,582.97,3,2,2,322,Potential loyal
22307,89.0,3,864.45,4,2,2,422,Loyal
22308,181.0,4,1773.95,3,3,3,333,Potential loyal
22309,137.0,3,1782.7015,4,2,3,423,Loyal
22310,187.0,3,97.61420000000001,3,2,1,321,Potential loyal
22311,166.0,4,1776.0462,3,3,3,333,Potential loyal
22312,351.0,3,2216.4525,2,2,3,223,Hold and improve
22313,147.0,2,1734.6342,4,2,3,423,Loyal
22314,149.0,2,75.48,4,2,1,421,Loyal
22315,67.0,2,38.6342,5,2,1,521,Loyal
22316,213.0,4,631.45,3,3,2,332,Potential loyal
22317,302.0,2,35.9126,2,2,1,221,Hold and improve
22318,3.0,2,1054.4275,5,2,2,522,Loyal
22319,217.0,3,562.96,3,2,2,322,Potential loyal
22320,144.0,2,1734.6342,4,2,3,423,Loyal
22321,138.0,1,1700.99,4,1,3,413,Loyal
22322,239.0,4,621.95,3,3,2,332,Potential loyal
22323,341.0,1,2181.5625,2,1,3,213,Hold and improve
22324,275.0,1,49.98,2,1,1,211,Hold and improve
22325,152.0,2,35.9126,4,2,1,421,Loyal
22326,53.0,3,80.46,5,2,1,521,Loyal
22327,315.0,2,573.6342,2,2,2,222,Hold and improve
22328,323.0,2,557.97,2,2,2,222,Hold and improve
22329,307.0,2,574.98,2,2,2,222,Hold and improve
22330,334.0,4,622.94,2,3,2,232,Hold and improve
22331,0.0,0,0.0,5,1,1,511,Loyal
22332,195.0,2,43.6242,3,2,1,321,Potential loyal
22333,299.0,3,104.95,2,2,1,221,Hold and improve
22334,308.0,2,548.98,2,2,2,222,Hold and improve
22335,292.0,4,606.0562,2,3,2,232,Hold and improve
22336,277.0,4,624.5942,2,3,2,232,Hold and improve
22337,76.0,3,53.6142,4,2,1,421,Loyal
22338,329.0,3,78.96000000000001,2,2,1,221,Hold and improve
22339,149.0,1,9.98,4,1,1,411,Loyal
22340,118.0,2,29.96,4,2,1,421,Loyal
22341,0.0,0,0.0,5,1,1,511,Loyal
22342,89.0,3,68.97,4,2,1,421,Loyal
22343,268.0,4,2459.1262,2,3,3,233,Hold and improve
22344,214.0,2,2417.7142000000003,3,2,3,323,Potential loyal
22345,314.0,3,92.2584,2,2,1,221,Hold and improve
22346,302.0,2,573.6342,2,2,2,222,Hold and improve
22347,102.0,3,58.6142,4,2,1,421,Loyal
22348,216.0,2,29.96,3,2,1,321,Potential loyal
22349,133.0,2,134.97,4,2,1,421,Loyal
22350,71.0,2,29.96,5,2,1,521,Loyal
22351,192.0,3,84.95,3,2,1,321,Potential loyal
22352,113.0,1,19.98,4,1,1,411,Loyal
22353,161.0,2,44.97,4,2,1,421,Loyal
22354,175.0,2,49.96,3,2,1,321,Potential loyal
22355,207.0,1,9.99,3,1,1,311,Potential loyal
22356,0.0,0,0.0,5,1,1,511,Loyal
22357,0.0,0,0.0,5,1,1,511,Loyal
22358,220.0,2,68.97,3,2,1,321,Potential loyal
22359,239.0,2,14.56,3,2,1,321,Potential loyal
22360,154.0,5,117.2084,4,3,1,431,Loyal
22361,188.0,2,69.96,3,2,1,321,Potential loyal
22362,110.0,2,69.96,4,2,1,421,Loyal
22363,185.0,2,77.60419999999999,3,2,1,321,Potential loyal
22364,163.0,4,90.44,3,3,1,331,Potential loyal
22365,324.0,2,64.56,2,2,1,221,Hold and improve
22366,144.0,2,77.60419999999999,4,2,1,421,Loyal
22367,246.0,3,103.60419999999999,3,2,1,321,Potential loyal
22368,281.0,3,636.96,2,2,2,222,Hold and improve
22369,200.0,2,43.6242,3,2,1,321,Potential loyal
22370,3.0,4,200.45999999999998,5,3,1,531,Loyal
22371,153.0,2,43.6242,4,2,1,421,Loyal
22372,296.0,2,574.98,2,2,2,222,Hold and improve
22373,120.0,3,2417.02,4,2,3,423,Loyal
22374,276.0,4,624.5942,2,3,2,232,Hold and improve
22375,108.0,2,74.95,4,2,1,421,Loyal
22376,197.0,1,59.98,3,1,1,311,Potential loyal
22377,77.0,2,201.98,4,2,1,421,Loyal
22378,264.0,2,60.2684,2,2,1,221,Hold and improve
22379,60.0,2,28.36,5,2,1,521,Loyal
22380,269.0,1,9.98,2,1,1,211,Hold and improve
22381,224.0,2,57.0762,3,2,1,321,Potential loyal
22382,0.0,0,0.0,5,1,1,511,Loyal
22383,149.0,2,68.96000000000001,4,2,1,421,Loyal
22384,186.0,2,44.97,3,2,1,321,Potential loyal
22385,109.0,2,63.97,4,2,1,421,Loyal
22386,100.0,1,9.98,4,1,1,411,Loyal
22387,75.0,1,4.99,4,1,1,411,Loyal
22388,278.0,2,73.48,2,2,1,221,Hold and improve
22389,0.0,0,0.0,5,1,1,511,Loyal
22390,168.0,2,57.0762,3,2,1,321,Potential loyal
22391,13.0,2,1054.4275,5,2,2,522,Loyal
22392,206.0,5,659.5842,3,3,2,332,Potential loyal
22394,0.0,0,0.0,5,1,1,511,Loyal
22395,211.0,4,603.45,3,3,2,332,Potential loyal
22396,140.0,2,1750.97,4,2,3,423,Loyal
22397,214.0,3,79.32000000000001,3,2,1,321,Potential loyal
22398,336.0,1,539.99,2,1,2,212,Hold and improve
22399,238.0,3,2785.0525,3,2,3,323,Potential loyal
22400,220.0,5,2754.0924999999997,3,3,3,333,Potential loyal
22401,228.0,2,2983.34,3,2,3,323,Potential loyal
22402,215.0,2,2721.5525,3,2,3,323,Potential loyal
22403,237.0,1,69.99,3,1,1,311,Potential loyal
22404,211.0,2,2983.34,3,2,3,323,Potential loyal
22405,235.0,2,123.97999999999999,3,2,1,321,Potential loyal
22406,206.0,3,3018.33,3,2,3,323,Potential loyal
22407,204.0,3,2755.1967,3,2,3,323,Potential loyal
22408,205.0,5,2774.1666999999998,3,3,3,333,Potential loyal
22409,206.0,3,2792.1968,3,2,3,323,Potential loyal
22410,187.0,2,2983.34,3,2,3,323,Potential loyal
22411,188.0,5,2783.1567,3,3,3,333,Potential loyal
22412,200.0,3,3018.33,3,2,3,323,Potential loyal
22413,6.0,2,47.559999999999995,5,2,1,521,Loyal
22414,354.0,2,573.6342,2,2,2,222,Hold and improve
22415,355.0,3,615.47,2,2,2,222,Hold and improve
22416,144.0,4,1793.94,4,3,3,433,Loyal
22417,104.0,1,42.98,4,1,1,411,Loyal
22418,141.0,4,1763.53,4,3,3,433,Loyal
22419,96.0,3,85.95,4,2,1,421,Loyal
22420,213.0,2,26.07,3,2,1,321,Potential loyal
22421,205.0,2,63.97,3,2,1,321,Potential loyal
22422,102.0,2,1735.98,4,2,3,423,Loyal
22423,199.0,3,590.9226,3,2,2,322,Potential loyal
22424,265.0,2,96.97,2,2,1,221,Hold and improve
22425,66.0,2,50.959999999999994,5,2,1,521,Loyal
22426,185.0,3,567.95,3,2,2,322,Potential loyal
22427,122.0,1,1700.99,4,1,3,413,Loyal
22428,98.0,3,1723.96,4,2,3,423,Loyal
22429,120.0,5,1782.5942,4,3,3,433,Loyal
22430,365.0,4,2381.1425,2,3,3,233,Hold and improve
22431,297.0,3,84.60419999999999,2,2,1,221,Hold and improve
22432,357.0,4,610.0562,2,3,2,232,Hold and improve
22433,121.0,3,1743.96,4,2,3,423,Loyal
22434,72.0,2,1734.6342,5,2,3,523,Loyal
22435,225.0,2,47.559999999999995,3,2,1,321,Potential loyal
22436,347.0,4,621.94,2,3,2,232,Hold and improve
22437,131.0,4,1752.4981,4,3,3,433,Loyal
22438,206.0,4,629.2484,3,3,2,332,Potential loyal
22439,64.0,1,1700.99,5,1,3,513,Loyal
22440,193.0,3,567.95,3,2,2,322,Potential loyal
22441,339.0,5,620.2284,2,3,2,232,Hold and improve
22442,63.0,2,1718.2784,5,2,3,523,Loyal
22444,58.0,3,834.8457,5,2,2,522,Loyal
22445,338.0,4,61.06,2,3,1,231,Hold and improve
22446,103.0,4,1776.0462,4,3,3,433,Loyal
22447,51.0,3,840.01,5,2,2,522,Loyal
22448,310.0,3,2226.1325,2,2,3,223,Hold and improve
22449,307.0,4,2251.7967,2,3,3,233,Hold and improve
22450,61.0,2,829.47,5,2,2,522,Loyal
22452,122.0,2,1734.6342,4,2,3,423,Loyal
22453,43.0,2,38.6342,5,2,1,521,Loyal
22454,52.0,1,15.9,5,1,1,511,Loyal
22455,323.0,2,33.5281,2,2,1,221,Hold and improve
22456,73.0,3,1757.84,5,2,3,523,Loyal
22457,249.0,1,9.98,3,1,1,311,Potential loyal
22458,190.0,3,587.55,3,2,2,322,Potential loyal
22459,342.0,1,539.99,2,1,2,212,Hold and improve
22461,76.0,2,1754.98,4,2,3,423,Loyal
22462,323.0,3,562.96,2,2,2,222,Hold and improve
22463,175.0,2,573.6342,3,2,2,322,Potential loyal
22464,245.0,1,2181.5625,3,1,3,313,Potential loyal
22465,251.0,4,2243.1667,3,3,3,333,Potential loyal
22466,181.0,2,557.97,3,2,2,322,Potential loyal
22467,74.0,4,1738.54,5,3,3,533,Loyal
22468,43.0,1,1700.99,5,1,3,513,Loyal
22469,288.0,3,587.55,2,2,2,222,Hold and improve
22470,57.0,2,1734.6342,5,2,3,523,Loyal
22471,158.0,2,582.97,4,2,2,422,Loyal
22472,174.0,1,539.99,3,1,2,312,Potential loyal
22473,281.0,4,616.95,2,3,2,232,Hold and improve
22474,22.0,2,27.96,5,2,1,521,Loyal
22475,262.0,4,109.67150000000001,2,3,1,231,Hold and improve
22476,47.0,2,63.97,5,2,1,521,Loyal
22477,299.0,2,573.6342,2,2,2,222,Hold and improve
22478,284.0,3,576.94,2,2,2,222,Hold and improve
22479,281.0,4,646.0842,2,3,2,232,Hold and improve
22480,176.0,5,630.2384,3,3,2,332,Potential loyal
22481,302.0,2,587.0862,2,2,2,222,Hold and improve
22482,0.0,0,0.0,5,1,1,511,Loyal
22483,25.0,4,155.50730000000001,5,3,1,531,Loyal
22484,151.0,4,616.5562,4,3,2,432,Loyal
22485,69.0,2,69.05,5,2,1,521,Loyal
22486,282.0,4,611.9300000000001,2,3,2,232,Hold and improve
22487,149.0,4,601.5942,4,3,2,432,Loyal
22488,245.0,1,9.98,3,1,1,311,Potential loyal
22489,17.0,2,38.7784,5,2,1,521,Loyal
22490,139.0,2,557.97,4,2,2,422,Loyal
22491,323.0,1,9.98,2,1,1,211,Hold and improve
22492,312.0,3,81.2584,2,2,1,221,Hold and improve
22493,0.0,0,0.0,5,1,1,511,Loyal
22494,296.0,1,9.98,2,1,1,211,Hold and improve
22495,146.0,4,621.94,4,3,2,432,Loyal
22496,85.0,3,70.9026,4,2,1,421,Loyal
22497,210.0,2,63.97,3,2,1,321,Potential loyal
22498,139.0,4,69.15,4,3,1,431,Loyal
22499,123.0,2,47.559999999999995,4,2,1,421,Loyal
22500,227.0,4,2256.6187,3,3,3,333,Potential loyal
22502,122.0,2,1734.6342,4,2,3,423,Loyal
22503,111.0,2,1748.0862,4,2,3,423,Loyal
22504,122.0,2,1735.98,4,2,3,423,Loyal
22505,59.0,2,1734.6342,5,2,3,523,Loyal
22506,247.0,2,582.97,3,2,2,322,Potential loyal
22507,187.0,3,60.9126,3,2,1,321,Potential loyal
22508,47.0,2,799.48,5,2,2,522,Loyal
22509,50.0,3,839.45,5,2,2,522,Loyal
22510,88.0,3,1772.2684,4,2,3,423,Loyal
22511,152.0,3,105.95,4,2,1,421,Loyal
22512,138.0,2,60.2684,4,2,1,421,Loyal
22513,248.0,2,47.559999999999995,3,2,1,321,Potential loyal
22514,0.0,0,0.0,5,1,1,511,Loyal
22515,140.0,3,572.94,4,2,2,422,Loyal
22516,198.0,1,4.99,3,1,1,311,Potential loyal
22517,253.0,4,590.2284,3,3,2,332,Potential loyal
22518,44.0,2,1734.6342,5,2,3,523,Loyal
22519,59.0,4,924.06,5,3,2,532,Loyal
22520,76.0,3,1796.1535,4,2,3,423,Loyal
22521,0.0,0,0.0,5,1,1,511,Loyal
22522,262.0,1,539.99,2,1,2,212,Hold and improve
22523,10.0,4,844.03,5,3,2,532,Loyal
22524,207.0,3,2216.4525,3,2,3,323,Potential loyal
22525,253.0,2,574.98,3,2,2,322,Potential loyal
22526,40.0,4,1763.53,5,3,3,533,Loyal
22527,283.0,2,96.97,2,2,1,221,Hold and improve
22528,142.0,2,43.6242,4,2,1,421,Loyal
22529,141.0,2,69.05,4,2,1,421,Loyal
22530,96.0,1,9.98,4,1,1,411,Loyal
22531,88.0,2,180.49,4,2,1,421,Loyal
22532,0.0,0,0.0,5,1,1,511,Loyal
22533,32.0,2,57.0762,5,2,1,521,Loyal
22534,10.0,2,50.959999999999994,5,2,1,521,Loyal
